ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
466740,Female,Yes,47,No,Engineer,8.0,Low,1.0,Cat_3,A
464237,Female,Yes,47,Yes,Artist,0.0,Low,3.0,Cat_6,B
462500,Male,Yes,49,Yes,Doctor,1.0,Average,2.0,Cat_6,C
467024,Male,Yes,40,Yes,Entertainment,9.0,Average,5.0,Cat_6,B
461266,Female,No,35,Yes,Artist,,Low,1.0,Cat_4,A
461131,Male,Yes,68,Yes,Artist,0.0,High,,Cat_6,A
462179,Female,No,31,Yes,Marketing,0.0,Low,9.0,Cat_7,D
467471,Male,Yes,52,No,Entertainment,4.0,Average,5.0,Cat_6,C
459995,Female,No,38,No,Artist,4.0,Low,2.0,Cat_6,A
464358,Male,Yes,58,Yes,Artist,0.0,Average,2.0,Cat_6,B
461762,Female,Yes,63,Yes,Artist,0.0,High,2.0,Cat_6,C
464919,Male,Yes,39,Yes,Artist,9.0,Low,1.0,Cat_4,A
462396,Male,Yes,50,Yes,Doctor,,Average,2.0,Cat_6,C
466455,Female,Yes,30,Yes,Doctor,4.0,Low,2.0,Cat_6,D
466448,Female,No,37,Yes,Artist,0.0,Low,2.0,Cat_6,B
463757,Male,No,39,Yes,Artist,0.0,Low,3.0,Cat_6,B
466223,Male,Yes,66,Yes,Artist,1.0,Low,1.0,Cat_4,B
467092,Female,No,28,Yes,Healthcare,7.0,Low,4.0,Cat_6,D
460163,Male,No,28,No,Healthcare,0.0,Low,2.0,Cat_4,A
461245,Male,Yes,39,Yes,,5.0,Average,3.0,Cat_6,A
459083,Male,Yes,58,Yes,Artist,8.0,Average,3.0,,C
467472,Male,Yes,59,Yes,Executive,3.0,High,4.0,Cat_6,B
467566,Male,Yes,49,No,Executive,,High,3.0,Cat_6,B
466586,Male,No,21,No,Healthcare,0.0,Low,2.0,Cat_6,D
464989,Male,Yes,47,No,Entertainment,0.0,Average,4.0,Cat_6,C
461240,Female,No,45,No,Marketing,1.0,Low,1.0,Cat_6,D
460567,Male,No,39,,Entertainment,8.0,Low,4.0,Cat_3,C
465669,Female,Yes,37,No,Entertainment,2.0,Average,4.0,Cat_4,A
467670,Male,No,25,No,Engineer,,Low,3.0,Cat_6,A
465330,Male,No,28,Yes,Engineer,0.0,Low,3.0,Cat_4,C
467097,Male,Yes,55,Yes,Artist,2.0,Low,1.0,Cat_6,B
465411,Female,Yes,38,Yes,Engineer,0.0,Low,1.0,Cat_5,D
459622,Female,No,51,Yes,Artist,2.0,Low,1.0,Cat_6,B
464862,Female,No,20,No,Engineer,8.0,Low,5.0,Cat_4,D
464059,Male,Yes,57,Yes,Artist,1.0,Low,1.0,Cat_6,A
460073,Female,Yes,42,Yes,Engineer,2.0,Low,1.0,Cat_6,B
467160,Male,Yes,40,No,,0.0,Average,2.0,Cat_3,A
463286,Male,Yes,35,Yes,Artist,1.0,Average,3.0,Cat_6,C
460845,Female,No,20,No,Healthcare,0.0,Low,2.0,Cat_6,D
462546,Female,No,21,No,Executive,8.0,Low,,Cat_7,D
465469,Female,No,43,Yes,Artist,6.0,Low,1.0,Cat_6,C
464467,Female,No,43,Yes,Healthcare,1.0,Low,2.0,Cat_4,A
467769,Female,No,35,Yes,Doctor,1.0,Low,1.0,Cat_3,B
466705,Male,Yes,69,No,Lawyer,0.0,Low,3.0,Cat_6,C
465724,Male,No,35,Yes,Artist,9.0,Low,2.0,Cat_3,A
462744,Male,Yes,38,Yes,Artist,3.0,Average,4.0,Cat_6,B
463862,Male,Yes,50,Yes,Artist,6.0,Average,3.0,Cat_6,C
460986,Male,No,37,Yes,Doctor,0.0,Low,3.0,,A
460211,Male,Yes,25,,Artist,6.0,Low,1.0,Cat_6,A
462618,Female,No,32,Yes,Healthcare,1.0,Low,5.0,Cat_4,D
461597,Female,Yes,38,Yes,Doctor,1.0,Average,4.0,Cat_6,B
463265,Male,Yes,70,Yes,Artist,1.0,Average,3.0,Cat_6,C
462920,Male,Yes,50,No,Executive,0.0,High,5.0,Cat_6,B
466794,Male,,59,Yes,Entertainment,,Average,4.0,Cat_6,A
459674,Female,No,32,Yes,Doctor,0.0,Low,5.0,Cat_6,D
462098,Female,Yes,38,No,Entertainment,3.0,Average,3.0,Cat_6,B
465413,Female,Yes,41,Yes,Engineer,0.0,High,3.0,Cat_6,A
463660,Male,Yes,85,Yes,Lawyer,1.0,Low,1.0,Cat_6,A
463564,Female,Yes,41,Yes,Doctor,0.0,Low,1.0,Cat_6,B
466163,Male,Yes,79,,Lawyer,1.0,Low,1.0,Cat_4,D
465840,Female,No,42,No,Artist,0.0,Low,1.0,Cat_5,D
466745,Female,Yes,36,Yes,Homemaker,0.0,Average,2.0,Cat_6,B
467226,Female,No,20,No,Entertainment,1.0,Low,4.0,Cat_6,C
463407,Female,No,33,No,Doctor,0.0,Low,1.0,Cat_3,D
462536,Female,Yes,48,No,Engineer,1.0,High,,Cat_6,B
461966,Female,No,41,Yes,Artist,1.0,Low,1.0,Cat_6,C
460743,Male,Yes,55,Yes,Artist,0.0,Average,3.0,Cat_6,C
463528,Male,Yes,67,No,Executive,,High,2.0,Cat_6,A
467202,Male,Yes,22,No,Doctor,1.0,Low,4.0,Cat_6,A
465437,Male,Yes,48,Yes,Executive,2.0,High,5.0,Cat_6,C
460777,Male,Yes,74,No,Lawyer,0.0,Low,1.0,Cat_6,D
461512,Male,No,33,Yes,Doctor,,Low,4.0,Cat_6,D
467853,Female,Yes,63,Yes,Artist,1.0,Average,5.0,Cat_3,C
462659,Male,Yes,25,Yes,Entertainment,8.0,Average,2.0,Cat_6,A
467760,Female,Yes,53,Yes,Artist,4.0,Average,5.0,Cat_6,C
460671,Male,Yes,35,No,Entertainment,8.0,Average,4.0,Cat_3,B
461093,Female,Yes,38,Yes,Artist,1.0,Average,4.0,Cat_3,C
466848,Female,Yes,65,Yes,Artist,1.0,Low,2.0,Cat_6,B
465872,Female,No,33,Yes,Engineer,10.0,Low,1.0,Cat_6,A
459097,Male,Yes,88,Yes,Lawyer,0.0,High,2.0,Cat_6,A
466789,Female,Yes,53,Yes,Artist,0.0,Average,2.0,Cat_3,B
467630,Male,Yes,85,No,Lawyer,0.0,Low,1.0,Cat_6,D
462643,Female,Yes,38,Yes,Engineer,,Average,3.0,Cat_4,A
467640,Female,Yes,38,Yes,Artist,,Low,3.0,Cat_6,D
465208,Male,Yes,37,Yes,Artist,1.0,Average,2.0,Cat_6,C
461781,Male,Yes,57,Yes,Artist,0.0,Low,2.0,Cat_6,C
465126,Female,Yes,35,No,Engineer,7.0,Average,4.0,Cat_4,A
465662,Male,Yes,76,No,Executive,1.0,Low,1.0,Cat_6,C
460111,Male,Yes,72,Yes,Executive,8.0,High,2.0,Cat_6,C
467010,Male,No,26,No,Homemaker,9.0,Low,,Cat_6,D
462840,Female,No,23,No,Healthcare,9.0,Low,3.0,Cat_6,D
466466,Female,,19,No,Healthcare,6.0,Low,5.0,Cat_3,D
467804,Female,Yes,43,Yes,Artist,1.0,Average,2.0,Cat_6,C
467163,Male,No,32,No,Healthcare,9.0,Low,3.0,Cat_6,D
465416,Male,Yes,55,No,Engineer,1.0,High,4.0,Cat_6,A
462780,Male,Yes,21,No,Healthcare,1.0,High,8.0,Cat_4,B
462400,Male,No,47,Yes,Artist,0.0,Low,1.0,Cat_6,B
461435,Female,Yes,45,Yes,Artist,8.0,Average,2.0,Cat_6,C
466953,Male,Yes,42,Yes,Artist,2.0,Average,2.0,Cat_6,B
463908,Female,Yes,37,Yes,Artist,9.0,Low,2.0,Cat_6,C
463935,Male,Yes,38,Yes,Entertainment,1.0,Average,2.0,Cat_6,C
460165,Female,No,40,Yes,Entertainment,0.0,Low,1.0,Cat_3,A
463739,Female,Yes,42,No,Marketing,0.0,Low,3.0,Cat_6,B
464404,Male,No,89,Yes,Artist,1.0,Low,,Cat_6,A
459862,Male,Yes,70,No,Executive,,High,2.0,Cat_6,A
461430,Male,Yes,57,Yes,Artist,1.0,Average,2.0,Cat_3,C
460947,Male,Yes,45,Yes,Executive,7.0,High,5.0,Cat_6,C
465907,Female,No,25,Yes,Marketing,8.0,Low,,Cat_1,D
464244,Male,Yes,72,Yes,Executive,1.0,High,4.0,Cat_6,B
466087,Male,,22,No,Healthcare,8.0,High,6.0,Cat_4,D
466702,Male,Yes,62,,Lawyer,0.0,Low,1.0,Cat_6,C
467183,Male,Yes,39,Yes,Entertainment,4.0,Average,4.0,Cat_6,B
467025,Female,No,25,No,Engineer,1.0,Low,3.0,Cat_6,D
462462,Male,Yes,30,Yes,Entertainment,,Average,3.0,Cat_6,C
460476,Male,Yes,52,No,Doctor,,Average,4.0,Cat_3,B
465361,Male,No,25,No,Healthcare,0.0,Low,4.0,Cat_3,C
459001,Female,No,20,No,Marketing,,Low,4.0,Cat_6,C
462906,Female,No,31,No,Healthcare,0.0,Low,4.0,Cat_6,D
461118,Female,No,30,Yes,Healthcare,6.0,Low,,Cat_3,A
459081,Male,Yes,63,Yes,Artist,0.0,Average,4.0,Cat_6,C
459380,Male,Yes,62,Yes,Artist,1.0,Low,1.0,Cat_6,A
465807,Female,No,42,Yes,Artist,1.0,Low,1.0,Cat_3,B
460065,Female,Yes,79,Yes,Artist,,Average,2.0,Cat_6,C
459740,Female,No,20,No,Healthcare,0.0,Low,3.0,Cat_6,D
467401,Male,Yes,72,No,Entertainment,0.0,Average,,Cat_1,C
465035,Female,Yes,74,Yes,Lawyer,12.0,High,2.0,Cat_6,C
466628,Male,No,32,No,Healthcare,8.0,Low,4.0,,C
464105,Male,Yes,65,Yes,Entertainment,1.0,Average,2.0,Cat_6,C
462138,Female,Yes,56,Yes,Artist,1.0,Low,2.0,Cat_6,B
461720,Female,No,51,Yes,Artist,1.0,Low,1.0,Cat_4,B
465160,Male,Yes,62,Yes,Executive,1.0,High,3.0,Cat_6,C
459868,Female,Yes,46,Yes,Engineer,1.0,Average,2.0,Cat_6,C
465427,Male,No,33,Yes,Artist,7.0,Low,1.0,Cat_6,A
466907,Male,Yes,57,Yes,Artist,,Average,2.0,Cat_6,C
461221,Female,No,30,No,Marketing,1.0,Low,4.0,Cat_6,B
466310,Female,Yes,40,Yes,Engineer,0.0,Average,2.0,Cat_6,B
464151,Male,No,40,Yes,Doctor,12.0,Low,1.0,Cat_2,D
465925,Male,No,26,Yes,Healthcare,1.0,Low,1.0,Cat_6,D
464935,Female,No,40,,Marketing,6.0,Low,1.0,Cat_4,A
462314,Female,No,28,No,Doctor,14.0,Low,1.0,Cat_6,A
464548,Female,Yes,47,No,,1.0,Low,1.0,Cat_4,A
461371,Male,Yes,37,Yes,Doctor,0.0,Average,2.0,Cat_6,A
460408,Female,No,41,Yes,Artist,2.0,Low,1.0,Cat_6,A
463161,Male,No,35,Yes,Artist,1.0,Low,2.0,Cat_3,A
461822,Male,Yes,37,Yes,Artist,9.0,High,2.0,Cat_6,C
466482,Female,Yes,39,Yes,Homemaker,,Average,3.0,Cat_3,A
459970,Male,No,40,Yes,Artist,1.0,Low,2.0,Cat_6,A
462327,Male,Yes,27,Yes,Entertainment,0.0,Low,4.0,Cat_7,D
466735,Male,No,18,No,Healthcare,0.0,Low,,Cat_6,D
460135,Female,No,31,Yes,Healthcare,4.0,Low,3.0,Cat_6,B
460928,Male,Yes,45,Yes,Artist,0.0,Average,4.0,Cat_6,B
465403,Female,No,27,No,Healthcare,9.0,Low,5.0,Cat_7,A
464799,Male,No,35,No,Marketing,0.0,Low,4.0,Cat_4,D
461898,Male,Yes,60,Yes,Executive,5.0,High,3.0,Cat_6,C
464446,Female,Yes,50,Yes,Engineer,0.0,Low,,Cat_6,B
463134,Male,No,29,Yes,Entertainment,,Low,1.0,Cat_6,D
466746,Female,Yes,69,Yes,Lawyer,0.0,High,2.0,Cat_6,C
461905,Female,No,42,Yes,Artist,0.0,Low,3.0,Cat_6,C
460787,Male,No,29,Yes,Healthcare,0.0,Low,4.0,Cat_6,A
460097,Male,,43,Yes,Artist,0.0,Low,2.0,Cat_3,B
464669,Female,Yes,42,No,Engineer,0.0,Low,4.0,Cat_4,D
467910,Female,No,21,No,Doctor,1.0,Low,3.0,Cat_7,A
460282,Male,Yes,40,No,Executive,0.0,Low,3.0,Cat_6,D
459089,Male,No,19,No,Artist,9.0,Low,7.0,Cat_7,B
463046,Female,Yes,43,No,Engineer,0.0,Low,1.0,Cat_6,A
466179,Male,Yes,71,No,Lawyer,0.0,Low,1.0,Cat_6,B
464634,Female,No,32,Yes,Engineer,,Low,9.0,Cat_4,D
466981,Female,Yes,53,No,Engineer,0.0,Low,3.0,Cat_5,A
466122,Female,,28,Yes,Healthcare,4.0,Low,8.0,Cat_3,C
461861,Female,No,26,Yes,Healthcare,1.0,Low,5.0,Cat_4,C
463903,Male,No,26,No,Entertainment,0.0,Low,2.0,Cat_6,A
467574,Male,No,32,Yes,Healthcare,4.0,Low,,Cat_2,D
464293,Male,No,30,Yes,Healthcare,1.0,Low,4.0,Cat_6,C
460568,Female,Yes,33,Yes,Homemaker,0.0,High,2.0,Cat_3,C
466256,Female,Yes,65,Yes,Engineer,1.0,Low,1.0,Cat_6,B
467469,Male,Yes,43,No,Entertainment,,Average,3.0,Cat_4,D
467164,Male,Yes,42,Yes,Artist,0.0,High,2.0,Cat_6,B
459954,Male,Yes,27,Yes,Healthcare,8.0,Low,2.0,Cat_6,D
466125,Female,Yes,65,Yes,Artist,0.0,Low,2.0,Cat_6,B
465952,Male,No,25,Yes,Healthcare,8.0,Low,3.0,Cat_6,D
465158,Male,No,45,Yes,Artist,1.0,Low,1.0,Cat_6,A
464461,Male,Yes,41,Yes,,1.0,Average,4.0,Cat_6,A
461955,Male,No,31,Yes,Healthcare,0.0,Low,4.0,Cat_6,D
465096,Male,Yes,86,No,Lawyer,13.0,Low,1.0,Cat_6,A
464471,Male,Yes,30,Yes,Doctor,0.0,Low,3.0,Cat_6,D
467526,Male,No,21,No,Healthcare,,Low,3.0,Cat_6,D
459008,Female,Yes,52,Yes,Artist,1.0,Average,3.0,Cat_6,B
461756,Female,Yes,35,Yes,Engineer,0.0,Average,2.0,Cat_4,C
465191,Female,No,58,Yes,Engineer,1.0,Low,1.0,Cat_6,A
459945,Male,Yes,48,Yes,Artist,0.0,Low,2.0,Cat_6,C
465175,Female,No,22,No,Homemaker,0.0,Low,4.0,Cat_6,D
467132,Female,Yes,66,Yes,Engineer,0.0,Low,2.0,Cat_6,B
463376,Female,Yes,45,Yes,Executive,7.0,High,2.0,Cat_6,C
463077,Male,No,28,No,Doctor,4.0,Low,3.0,Cat_6,C
461379,Male,No,31,Yes,Healthcare,0.0,Low,,Cat_5,D
463442,Male,Yes,42,Yes,Executive,1.0,Low,2.0,Cat_6,D
462049,Male,Yes,39,Yes,Artist,14.0,Average,2.0,Cat_6,B
462502,Male,No,39,No,Entertainment,0.0,Low,4.0,Cat_6,A
462427,Male,Yes,87,Yes,Lawyer,9.0,Low,4.0,Cat_6,C
462101,Male,Yes,53,Yes,Artist,,Average,3.0,Cat_6,A
463059,Female,No,32,Yes,Homemaker,10.0,Low,1.0,Cat_6,D
463866,Male,Yes,40,Yes,Artist,1.0,Average,4.0,Cat_6,C
459753,Male,Yes,40,Yes,Marketing,,Average,2.0,Cat_2,A
466299,Female,Yes,40,Yes,Engineer,0.0,Low,2.0,Cat_2,B
459306,Female,No,48,Yes,Artist,4.0,Low,1.0,Cat_6,C
463466,Male,No,21,No,Healthcare,13.0,Low,6.0,Cat_6,D
466941,Male,Yes,81,Yes,Lawyer,,High,2.0,Cat_6,B
461412,Female,Yes,41,Yes,Artist,5.0,High,3.0,Cat_5,B
463719,Female,No,26,No,Doctor,0.0,Low,1.0,Cat_6,D
463902,Female,Yes,41,Yes,Entertainment,,Average,4.0,Cat_6,C
465737,Female,Yes,49,Yes,Engineer,6.0,Low,3.0,Cat_3,D
466647,Female,Yes,41,Yes,Artist,7.0,High,2.0,Cat_6,C
462091,Male,No,18,No,Healthcare,0.0,Low,5.0,Cat_4,D
464505,Female,No,30,No,Doctor,9.0,Low,5.0,Cat_6,D
467519,Male,No,19,No,Healthcare,0.0,Low,3.0,Cat_6,D
460967,Male,No,25,Yes,Entertainment,1.0,Low,2.0,Cat_6,A
460701,Male,Yes,66,No,Entertainment,0.0,Average,2.0,Cat_6,B
461178,Male,Yes,33,No,Entertainment,1.0,Low,3.0,Cat_3,D
465480,Male,Yes,39,No,Doctor,1.0,High,2.0,Cat_6,A
459196,Female,No,23,No,Healthcare,1.0,Low,3.0,Cat_4,D
463233,Male,Yes,50,No,Executive,0.0,Average,5.0,Cat_6,B
460551,Male,Yes,49,Yes,Engineer,0.0,Average,2.0,Cat_3,C
460225,Female,Yes,78,Yes,Lawyer,3.0,High,2.0,Cat_6,C
467489,Male,No,30,Yes,Healthcare,0.0,Low,1.0,Cat_6,D
461408,Male,Yes,46,Yes,Marketing,1.0,Low,3.0,Cat_6,D
463965,Male,No,25,Yes,Doctor,7.0,Low,1.0,Cat_6,A
466863,Female,No,28,No,Homemaker,10.0,Low,1.0,Cat_6,D
462018,Male,No,22,No,Healthcare,8.0,Low,5.0,Cat_2,D
462391,Female,No,26,No,Healthcare,1.0,Low,8.0,Cat_7,C
463135,Male,Yes,46,Yes,Artist,5.0,Average,2.0,Cat_3,C
466932,Female,No,49,Yes,Doctor,,Low,2.0,Cat_6,D
467408,Male,Yes,47,Yes,Artist,0.0,Average,4.0,Cat_6,A
465527,Female,No,26,No,Entertainment,6.0,Low,8.0,Cat_4,D
464337,Male,No,36,Yes,Artist,5.0,Low,1.0,Cat_6,D
463220,Male,Yes,46,No,Engineer,0.0,Average,3.0,Cat_6,B
462041,Female,No,22,No,Doctor,0.0,Low,2.0,Cat_4,D
464420,Female,Yes,60,Yes,Artist,8.0,High,2.0,Cat_6,C
461693,Female,Yes,36,Yes,Artist,1.0,Average,4.0,Cat_6,B
462756,Female,No,23,No,Engineer,1.0,Low,4.0,Cat_6,B
465541,Female,Yes,45,Yes,Artist,1.0,Average,4.0,Cat_7,C
463401,Female,No,18,No,Healthcare,,Low,3.0,Cat_3,D
463860,Male,Yes,39,Yes,Healthcare,0.0,High,3.0,Cat_6,C
466619,Male,Yes,37,Yes,Entertainment,5.0,Average,2.0,Cat_6,C
460573,Male,No,62,No,Healthcare,8.0,Low,1.0,Cat_3,C
462791,Female,No,33,No,Healthcare,7.0,Low,4.0,Cat_5,D
462689,Female,No,37,Yes,Homemaker,,Low,1.0,Cat_6,D
464664,Male,Yes,39,No,Entertainment,1.0,Average,5.0,Cat_4,B
467047,Female,No,37,No,Homemaker,9.0,Low,1.0,Cat_6,D
464955,Female,Yes,38,No,Engineer,1.0,Average,6.0,Cat_4,B
459107,Male,Yes,55,Yes,Artist,1.0,Low,2.0,Cat_6,C
464192,Female,Yes,61,No,Lawyer,0.0,High,3.0,Cat_6,D
461275,Male,Yes,66,Yes,Marketing,1.0,High,2.0,Cat_6,B
463414,Male,Yes,25,No,Executive,0.0,High,3.0,Cat_1,A
463144,Male,Yes,45,Yes,Executive,1.0,High,3.0,Cat_6,C
462851,Male,No,19,No,Healthcare,0.0,Low,3.0,Cat_6,D
464796,Male,Yes,43,No,Marketing,3.0,High,4.0,Cat_4,A
464746,Male,Yes,32,No,Executive,4.0,Average,5.0,Cat_4,D
465823,Male,Yes,65,No,Entertainment,7.0,Average,4.0,Cat_4,D
459106,Male,Yes,60,Yes,Artist,1.0,Low,2.0,Cat_6,C
466699,Female,Yes,40,Yes,Artist,8.0,Low,1.0,Cat_6,B
467128,Female,No,32,No,Homemaker,1.0,Low,1.0,Cat_6,A
459902,Male,Yes,52,Yes,Lawyer,8.0,High,2.0,Cat_6,C
464532,Female,Yes,68,Yes,Lawyer,0.0,High,2.0,Cat_6,A
463641,Female,No,33,Yes,Marketing,1.0,Low,3.0,Cat_5,B
460995,Female,No,31,Yes,Marketing,0.0,Low,1.0,Cat_6,D
459940,Female,No,46,Yes,Engineer,1.0,Low,2.0,Cat_1,B
464654,Female,Yes,39,No,Engineer,1.0,Average,4.0,Cat_4,B
463036,Male,Yes,48,Yes,Artist,,Low,6.0,Cat_6,B
461946,Male,No,31,Yes,Healthcare,1.0,Low,3.0,Cat_6,C
465481,Female,No,28,No,Artist,1.0,Low,4.0,Cat_4,B
463816,Male,Yes,53,Yes,Healthcare,3.0,High,4.0,Cat_7,B
462766,Female,No,32,No,Homemaker,8.0,Low,1.0,Cat_6,D
463701,Male,Yes,52,Yes,Marketing,1.0,High,4.0,Cat_6,C
461858,Male,No,31,No,Entertainment,1.0,Low,7.0,Cat_4,D
460023,Male,Yes,49,Yes,Entertainment,0.0,Low,1.0,Cat_6,A
466994,Male,Yes,47,Yes,Artist,1.0,Average,2.0,Cat_6,C
466354,Male,No,22,No,Healthcare,0.0,Low,4.0,Cat_6,D
467191,Female,Yes,31,No,Homemaker,12.0,Average,2.0,Cat_6,B
463375,Female,Yes,45,Yes,Doctor,0.0,Low,1.0,Cat_4,B
466630,Male,No,29,No,Healthcare,0.0,Low,4.0,Cat_6,C
464134,Female,No,43,Yes,Entertainment,0.0,Low,6.0,Cat_6,A
464325,Male,Yes,27,Yes,Healthcare,4.0,High,3.0,Cat_6,B
463657,Male,Yes,42,Yes,Executive,0.0,High,2.0,Cat_6,B
464821,Female,Yes,56,No,,0.0,Low,1.0,Cat_4,D
462225,Male,Yes,49,No,Engineer,1.0,Average,8.0,Cat_4,D
461279,Male,No,18,No,Doctor,4.0,Low,2.0,Cat_6,A
459830,Female,No,27,Yes,Doctor,8.0,Low,1.0,Cat_6,A
466751,Female,No,20,,Healthcare,1.0,Low,4.0,Cat_6,D
467662,Male,No,29,Yes,Artist,,Low,1.0,Cat_4,D
459982,Male,No,39,Yes,Entertainment,9.0,Low,2.0,Cat_6,A
463171,Female,Yes,36,No,Entertainment,1.0,High,3.0,Cat_3,A
463555,Female,No,31,Yes,Artist,0.0,Low,2.0,Cat_6,A
466757,Female,Yes,47,No,Engineer,0.0,Low,1.0,Cat_6,A
464517,Male,No,26,Yes,Healthcare,1.0,Low,,Cat_5,D
459668,Male,Yes,32,No,,5.0,Average,3.0,Cat_6,B
464711,Female,Yes,38,Yes,Artist,7.0,Average,3.0,Cat_1,B
459547,Male,Yes,89,No,Lawyer,,Low,2.0,Cat_6,B
459364,Female,Yes,76,Yes,Marketing,0.0,Low,2.0,Cat_6,B
460410,Female,No,39,Yes,Artist,3.0,Low,4.0,Cat_6,D
464430,Female,Yes,51,Yes,Engineer,6.0,Average,2.0,Cat_6,C
460390,Male,No,36,Yes,Artist,9.0,Low,3.0,Cat_6,A
463724,Male,No,29,No,Healthcare,0.0,Low,5.0,Cat_4,B
464929,Male,Yes,69,No,Doctor,0.0,Average,3.0,Cat_4,B
462267,Male,No,32,,Doctor,8.0,Low,2.0,Cat_6,D
462305,Male,Yes,36,Yes,Artist,0.0,Average,5.0,Cat_6,C
463327,Male,Yes,40,No,Executive,1.0,Low,5.0,Cat_5,D
464690,Male,Yes,40,No,Engineer,2.0,Average,,Cat_4,D
465897,Female,Yes,42,Yes,Artist,9.0,Low,1.0,Cat_6,A
467689,Male,No,35,No,Healthcare,1.0,Low,1.0,Cat_6,D
467254,Female,Yes,45,Yes,Artist,9.0,Low,2.0,Cat_6,B
465487,Male,No,25,Yes,Entertainment,1.0,Low,3.0,Cat_6,A
460162,Female,No,21,No,Healthcare,1.0,Low,4.0,Cat_2,D
460258,Female,No,25,Yes,Healthcare,1.0,Low,5.0,Cat_6,D
461553,Male,No,39,Yes,Artist,1.0,Low,3.0,Cat_7,A
461856,Female,Yes,45,Yes,Artist,3.0,High,4.0,Cat_2,C
467801,Female,Yes,50,Yes,Doctor,0.0,Average,2.0,Cat_7,C
466870,Male,Yes,42,Yes,Artist,0.0,Average,2.0,Cat_6,C
465586,Male,Yes,72,No,Artist,1.0,Low,1.0,Cat_6,B
460491,Female,No,22,No,Healthcare,1.0,Low,7.0,Cat_3,D
463512,Female,No,30,No,Engineer,0.0,Low,3.0,Cat_6,B
461386,Female,Yes,82,No,Lawyer,0.0,High,2.0,Cat_6,B
463538,Male,Yes,60,No,Executive,0.0,High,2.0,Cat_6,B
466749,Male,No,21,,Healthcare,1.0,Low,5.0,Cat_3,D
463484,Female,Yes,35,No,Engineer,1.0,High,2.0,,D
462865,Female,No,25,Yes,Healthcare,,Low,1.0,Cat_6,D
461606,Male,Yes,69,Yes,Lawyer,0.0,High,3.0,Cat_6,A
464265,Male,Yes,56,Yes,Entertainment,1.0,Low,2.0,Cat_6,C
462345,Male,Yes,46,Yes,Doctor,1.0,Average,6.0,Cat_4,B
461089,Male,No,20,No,Marketing,0.0,Low,3.0,Cat_3,B
465717,Female,Yes,42,Yes,Artist,2.0,Average,2.0,Cat_6,C
465129,Female,No,61,Yes,Entertainment,3.0,Low,1.0,Cat_6,A
461317,Female,No,59,Yes,Artist,1.0,Low,1.0,Cat_6,C
467319,Male,No,26,Yes,Homemaker,8.0,Low,2.0,Cat_6,A
461953,Male,Yes,33,No,Healthcare,11.0,High,2.0,Cat_6,D
463924,Female,No,40,Yes,Artist,1.0,Low,1.0,Cat_5,B
461790,Male,Yes,70,Yes,Artist,0.0,High,2.0,Cat_6,C
466121,Female,Yes,57,Yes,Artist,1.0,Average,6.0,Cat_3,C
464714,Female,No,43,Yes,Doctor,1.0,Low,6.0,Cat_7,C
464660,Male,No,29,Yes,Entertainment,0.0,Low,5.0,Cat_4,C
462666,Male,Yes,48,Yes,Artist,0.0,Low,2.0,Cat_6,C
463721,Female,No,31,Yes,Healthcare,1.0,Low,4.0,Cat_2,B
463591,Male,No,22,No,Healthcare,,Low,4.0,Cat_6,D
459576,Female,Yes,85,No,Lawyer,,Low,,,A
467170,Male,Yes,35,Yes,Artist,8.0,Low,4.0,Cat_7,A
459143,Male,Yes,47,No,Artist,0.0,High,4.0,Cat_6,B
464834,Male,Yes,51,No,Executive,1.0,Low,4.0,Cat_4,D
459455,Female,Yes,79,Yes,Lawyer,1.0,Low,1.0,Cat_6,D
466693,Male,No,23,No,Healthcare,0.0,Low,2.0,Cat_6,D
465167,Female,Yes,42,Yes,Artist,9.0,Average,3.0,Cat_3,C
459990,Male,Yes,37,Yes,Healthcare,1.0,Average,2.0,Cat_6,A
463571,Female,No,32,Yes,Marketing,0.0,Low,3.0,Cat_2,B
466332,Male,No,23,No,Healthcare,0.0,Low,3.0,Cat_2,D
459864,Female,Yes,70,No,Artist,,High,2.0,Cat_6,A
466269,Female,No,25,No,Healthcare,0.0,Low,4.0,Cat_2,D
464810,Female,No,27,No,Engineer,1.0,Low,1.0,Cat_4,A
466731,Female,Yes,38,Yes,Engineer,4.0,Low,2.0,Cat_4,A
461472,Female,Yes,41,Yes,Artist,0.0,Average,2.0,Cat_6,C
463212,Male,No,28,Yes,Healthcare,0.0,Low,5.0,Cat_6,D
462515,Male,Yes,42,No,Doctor,5.0,Average,5.0,Cat_6,B
462286,Male,Yes,59,No,Doctor,0.0,Average,2.0,Cat_6,B
459236,Female,Yes,86,No,Lawyer,0.0,High,2.0,Cat_6,B
462308,Male,Yes,30,Yes,Healthcare,1.0,High,2.0,Cat_4,B
460894,Male,Yes,38,No,Executive,5.0,High,3.0,Cat_6,A
459467,Female,Yes,56,Yes,Artist,0.0,Average,2.0,Cat_6,C
464090,Female,No,33,Yes,Engineer,1.0,Low,2.0,Cat_6,A
462576,Female,No,21,No,Healthcare,9.0,Low,4.0,Cat_3,D
464391,Female,Yes,65,No,Engineer,0.0,Average,2.0,Cat_6,B
463590,Male,No,18,No,Healthcare,,Low,3.0,Cat_4,D
463471,Male,No,57,Yes,Marketing,1.0,Low,4.0,Cat_7,A
465209,Male,Yes,47,Yes,Artist,0.0,Average,2.0,Cat_3,C
